616
204
316
351
577
282
372
642
681
448
136
471
160
172
204
242
88
135
561
232
406
436
542
225
181
129
205
495
119
414
393
411
202
527
242
144
411
327
168
190
377
791
536
555
516
261
375
938
228
459
478
87
159
87
410
298
292
557
533
351
274
640
459
30
91
462
379
723
400
483
213
266
532
118
271
172
189
368
77
68
503
548
282
132
92
542
514
548
549
223
197
102
439
197
137
308
207
151
456
258
34
190
177
538
379
543
404
216
376
662
386
246
555
69
92
205
248
226
341
158
157
316
187
516
402
301
338
462
360
693
631
444
436
405
81
595
65
495
282
82
296
337
440
569
310
572
43
270
118
172
136
380
162
297
444
106
451
634
88
265
564
243
290
313
268
443
174
116
259
483
256
570
76
376
242
378
551
184
205
226
228
405
169
349
331
252
134
691
466
48
469
121
177
352
406
294
202
267
56
185
372
262
508
111
252
193
185
526
157
679
496
230
326
118
372
124
337
543
468
106
165
390
488
222
464
587
564
558
425
426
345
494
172
70
92
145
42
423
207
228
432
118
322
242
516
221
272
316
538
257
264
43
429
168
107
371
479
407
49
216
170
499
117
457
152
504
30
298
489
201
66
645
457
410
172
373
138
311
182
132
159
275
115
468
173
524
424
513
713
314
114
152
159
560
333
260
78
488
354
718
619
449
263
284
229
237
135
566
597
465
401
277
700
315
84
284
162
356
50
404
166
116
446
749
244
290
221
198
418
432
97
227
200
252
102
460
353
487
61
189
118
211
389
245
378
167
427
551
499
246
212
343
416
436
120
243
386
465
81
160
79
395
270
578
489
648
324
215
187
212
583
308
286
542
225
252
505
228
552
215
637
264
461
235
151
256
362
303
235
227
213
773
484
45
212
671
196
807
489
355
102
378
520
191
409
100
714
365
396
308
536
196
421
518
184
259
600
200
196
363
587
444
112
149
155
120
92
291
292
47
293
169
215
435
391
490
478
540
129
411
496
297
114
233
347
514
324
580
295
406
257
894
402
348
125
516
576
90
210
601
314
108
39
109
520
86
474
472
231
96
216
238
430
226
271
224
397
538
556
127
284
459
564
161
89
432
104
637
317
520
268
450
566
458
534
138
58
158
655
121
283
103
605
621
611
300
35
188
528
75
468
742
524
238
318
445
217
361
284
71
214
400
135
344
366
62
692
571
223
460
536
159
334
524
347
268
392
172
602
141
516
455
440
492
453
593
405
175
394
259
261
231
132
238
487
481
573
340
559
307
432
453
261
523
471
171
326
58
403
116
168
734
248
547
206
168
172
379
408
55
355
225
452
83
107
189
274
179
537
104
607
373
288
275
109
465
471
433
306
168
250
153
150
113
201
159
116
209
413
321
99
418
282
274
504
455
321
416
531
373
302
220
503
501
258
688
164
170
372
79
459
254
380
42
321
107
582
198
537
62
411
18
230
381
422
56
86
463
515
198
339
481
459
119
140
270
136
238
465
236
595
408
99
171
498
185
734
261
456
521
247
520
130
50
169
616
310
78
417
144
206
121
100
212
483
416
232
549
310
366
31
221
401
639
501
407
233
410
179
209
67
115
253
283
306
273
161
441
187
461
152
474
263
107
450
234
167
459
430
245
169
438
142
370
127
162
563
240
505
619
358
61
543
604
456
490
105
515
429
441
387
158
532
350
186
236
440
170
186
494
206
459
316
90
373
280
96
110
494
579
404
401
97
264
516
584
198
206
321
201
212
128
632
463
202
443
258
639
293
523
840
418
432
479
154
378
399
210
188
178
65
129
88
252
156
382
469
268
135
75
171
502
157
231
556
266
572
397
225
101
294
474
424
170
95
464
369
142
384
232
86
355
295
196
371
453
645
486
153
160
237
32
380
591
350
544
515
141
472
246
179
398
132
577
200
111
306
485
168
169
48
546
135
232
353
110
484
457
611
491
612
311
130
327
600
409
136
410
112
187
101
280
458
325
95
182
120
418
168
103
136
75
367
191
222
151
337
426
330
277
227
161
346
461
300
192
241
507
575
150
418
196
144
325
303
226
349
217
393
338
481
536
392
207
249
703
174
490
156
383
524
227
167
436
66
227
343
566
42
459
150
242
438
685
397
238
476
269
177
420
655
171
156
450
258
476
125
146
527
330
146
533
186
309
290
58
226
65
481
818
372
128
79
393
211
192
94
189
412
209
654
378
497
88
423
358
98
346
91
440
474
427
366
297
452
182
131
378
709
369
159
153
141
362
232
469
76
165
526
425
